Stock,yr,ct,bt
Chinook salmon - Washington Coast: Hoh Spring/Summer,2005,432,1193
Chinook salmon - Washington Coast: Hoh Spring/Summer,2006,722,904
Chinook salmon - Washington Coast: Hoh Spring/Summer,2007,924,810
Chinook salmon - Washington Coast: Hoh Spring/Summer,2008,306,671
Chinook salmon - Washington Coast: Hoh Spring/Summer,2009,153,880
Chinook salmon - Washington Coast: Hoh Spring/Summer,2010,113,828
Chinook salmon - Washington Coast: Hoh Spring/Summer,2011,108,827
Chinook salmon - Washington Coast: Hoh Spring/Summer,2012,454,915
Chinook salmon - Washington Coast: Hoh Spring/Summer,2013,620,750
Chinook salmon - Washington Coast: Hoh Spring/Summer,2014,359,744
Chinook salmon - Washington Coast: Hoh Spring/Summer,2015,86,1070
Chinook salmon - Washington Coast: Hoh Spring/Summer,2016,32,1144
Chinook salmon - Washington Coast: Hoh Spring/Summer,2017,72,1186
Chinook salmon - Washington Coast: Quillayute Spring/Summer,1991,1677,1188
Chinook salmon - Washington Coast: Quillayute Spring/Summer,1992,1237,1009
Chinook salmon - Washington Coast: Quillayute Spring/Summer,1993,1629,1292
Chinook salmon - Washington Coast: Quillayute Spring/Summer,1994,674,974
Chinook salmon - Washington Coast: Quillayute Spring/Summer,1995,837,1333
Chinook salmon - Washington Coast: Quillayute Spring/Summer,1996,443,1170
Chinook salmon - Washington Coast: Quillayute Spring/Summer,1997,419,890
Chinook salmon - Washington Coast: Quillayute Spring/Summer,1998,377,1599
Chinook salmon - Washington Coast: Quillayute Spring/Summer,1999,656,713
Chinook salmon - Washington Coast: Quillayute Spring/Summer,2000,611,989
Chinook salmon - Washington Coast: Quillayute Spring/Summer,2001,733,1225
Chinook salmon - Washington Coast: Quillayute Spring/Summer,2002,836,1002
Chinook salmon - Washington Coast: Quillayute Spring/Summer,2003,577,1219
Chinook salmon - Washington Coast: Quillayute Spring/Summer,2004,608,1093
Chinook salmon - Washington Coast: Quillayute Spring/Summer,2005,814,876
Chinook salmon - Washington Coast: Quillayute Spring/Summer,2006,1006,553
Chinook salmon - Washington Coast: Quillayute Spring/Summer,2007,980,502
Chinook salmon - Washington Coast: Quillayute Spring/Summer,2008,1256,949
Chinook salmon - Washington Coast: Quillayute Spring/Summer,2009,705,555
Chinook salmon - Washington Coast: Quillayute Spring/Summer,2010,800,772
Chinook salmon - Washington Coast: Quillayute Spring/Summer,2011,1299,569
Chinook salmon - Washington Coast: Quillayute Spring/Summer,2012,1540,729
Chinook salmon - Washington Coast: Quillayute Spring/Summer,2013,2007,957
Chinook salmon - Washington Coast: Quillayute Spring/Summer,2014,1195,608
Chinook salmon - Washington Coast: Quillayute Spring/Summer,2015,1631,794
Chinook salmon - Washington Coast: Quillayute Spring/Summer,2016,1869,900
Chio_opi_ScotianShelf,1999,901.4181171,48000
Chio_opi_ScotianShelf,2000,1035.205606,45714.28571
Chio_opi_ScotianShelf,2001,1077.289748,37333.33333
Chio_opi_ScotianShelf,2002,1519.533953,30095.2381
Chio_opi_ScotianShelf,2003,1511.58918,24380.95238
Chio_opi_ScotianShelf,2004,1428.623301,27809.52381
Chio_opi_ScotianShelf,2005,570.3472985,30095.2381
Chio_opi_ScotianShelf,2006,504.0636625,36571.42857
Chio_opi_ScotianShelf,2007,262.6832784,36190.47619
Chio_opi_ScotianShelf,2008,246.4196505,28952.38095
Chio_opi_ScotianShelf,2009,588.6238398,24000
Chio_opi_ScotianShelf,2010,597.3613092,23619.04762
Chio_opi_ScotianShelf,2011,547.7421025,26666.66667
Chio_opi_ScotianShelf,2012,614.8273412,35047.61905
Chio_opi_ScotianShelf,2013,806.9804132,36571.42857
Chio_opi_ScotianShelf,2014,782.3623039,23619.04762
Chio_opi_ScotianShelf,2015,649.3853239,25523.80952
Chio_opi_ScotianShelf,2016,307.9738306,19809.52381
Clearnose skate - Southern New England / Mid-Atlantic,1977,1397,0.303999990224838
Clearnose skate - Southern New England / Mid-Atlantic,1978,3713,0.287000000476837
Clearnose skate - Southern New England / Mid-Atlantic,1979,2056,0.365000009536743
Clearnose skate - Southern New England / Mid-Atlantic,1980,1021,0.354000002145767
Clearnose skate - Southern New England / Mid-Atlantic,1981,1019,0.361000001430511
Clearnose skate - Southern New England / Mid-Atlantic,1982,213,0.296999990940094
Clearnose skate - Southern New England / Mid-Atlantic,1983,2064,0.130999997258186
Clearnose skate - Southern New England / Mid-Atlantic,1984,1590,0.142000004649162
Clearnose skate - Southern New England / Mid-Atlantic,1985,644,0.158999994397163
Clearnose skate - Southern New England / Mid-Atlantic,1986,4257,0.291999995708466
Clearnose skate - Southern New England / Mid-Atlantic,1987,3122,0.328999996185303
Clearnose skate - Southern New England / Mid-Atlantic,1988,423,0.289000004529953
Clearnose skate - Southern New England / Mid-Atlantic,1989,1763,0.195999994874001
Clearnose skate - Southern New England / Mid-Atlantic,1990,4390,0.228000000119209
Clearnose skate - Southern New England / Mid-Atlantic,1991,4943,0.460999995470047
Clearnose skate - Southern New England / Mid-Atlantic,1992,3273,0.472000002861023
Clearnose skate - Southern New England / Mid-Atlantic,1993,785,0.41100001335144
Clearnose skate - Southern New England / Mid-Atlantic,1994,5012,0.330000013113022
Clearnose skate - Southern New England / Mid-Atlantic,1995,2221,0.323000013828278
Clearnose skate - Southern New England / Mid-Atlantic,1996,2526,0.395999997854233
Clearnose skate - Southern New England / Mid-Atlantic,1997,1714,0.421999990940094
Clearnose skate - Southern New England / Mid-Atlantic,1998,1202,0.714999973773956
Clearnose skate - Southern New England / Mid-Atlantic,1999,1240,0.930000007152557
Clearnose skate - Southern New England / Mid-Atlantic,2000,2602,1.09399998188019
Clearnose skate - Southern New England / Mid-Atlantic,2001,2289,1.03999996185303
Clearnose skate - Southern New England / Mid-Atlantic,2002,2462,1
Clearnose skate - Southern New England / Mid-Atlantic,2003,1655,0.836000025272369
Clearnose skate - Southern New England / Mid-Atlantic,2004,1726,0.77700001001358
Clearnose skate - Southern New England / Mid-Atlantic,2005,1479,0.629999995231628
Clearnose skate - Southern New England / Mid-Atlantic,2006,1382,0.587999999523163
Clearnose skate - Southern New England / Mid-Atlantic,2007,2428,0.621999979019165
Clearnose skate - Southern New England / Mid-Atlantic,2008,2077,0.870999991893768
Clearnose skate - Southern New England / Mid-Atlantic,2009,2336,1.00899994373322
Clearnose skate - Southern New England / Mid-Atlantic,2010,1480,0.933000028133392
Clearnose skate - Southern New England / Mid-Atlantic,2011,1719,0.961000025272369
Clearnose skate - Southern New England / Mid-Atlantic,2012,2206,0.973999977111816
Clearnose skate - Southern New England / Mid-Atlantic,2013,2334,1.00499999523163
Clearnose skate - Southern New England / Mid-Atlantic,2014,1210,0.769999980926514
Clearnose skate - Southern New England / Mid-Atlantic,2015,2393,0.732999980449677
Clearnose skate - Southern New England / Mid-Atlantic,2016,1460,0.589999973773956
Clup_har_Maine,1965,126283,487791
Clup_har_Maine,1966,220802,664671
Clup_har_Maine,1967,305692,718733
Clup_har_Maine,1968,477767,522820
Clup_har_Maine,1969,396798,384600
Clup_har_Maine,1970,321493,363094
Clup_har_Maine,1971,345828,292821
Clup_har_Maine,1972,280419,265695
Clup_har_Maine,1973,273553,439370
Clup_har_Maine,1974,229522,302931
Clup_har_Maine,1975,233459,193876
Clup_har_Maine,1976,144545,143253
Clup_har_Maine,1977,103585,89992
Clup_har_Maine,1978,111574,56509
Clup_har_Maine,1979,118876,80081
Clup_har_Maine,1980,112971,71723
Clup_har_Maine,1981,104702,72968
Clup_har_Maine,1982,70410,75904
Clup_har_Maine,1983,44613,89223
Clup_har_Maine,1984,55358,111320
Clup_har_Maine,1985,61216,161943
Clup_har_Maine,1986,68105,204845
Clup_har_Maine,1987,77277,245771
Clup_har_Maine,1988,87038,274854
Clup_har_Maine,1989,99955,320960
Clup_har_Maine,1990,94185,329208
Clup_har_Maine,1991,104739,406173
Clup_har_Maine,1992,124717,554490
Clup_har_Maine,1993,108453,628688
Clup_har_Maine,1994,85942,562838
Clup_har_Maine,1995,124433,560655
Clup_har_Maine,1996,133332,534057
Clup_har_ScotianShelf,1965,89199.46073,448000
Clup_har_ScotianShelf,1966,129209.483,577000
Clup_har_ScotianShelf,1967,131700.0159,630000
Clup_har_ScotianShelf,1968,169355.8884,627000
Clup_har_ScotianShelf,1969,147267.251,540000
Clup_har_ScotianShelf,1970,145838.4235,493000
Clup_har_ScotianShelf,1971,115459.5046,419000
Clup_har_ScotianShelf,1972,119178.9171,428000
Clup_har_ScotianShelf,1973,87609.03988,499000
Clup_har_ScotianShelf,1974,119928.0851,576000
Clup_har_ScotianShelf,1975,129181.4496,517000
Clup_har_ScotianShelf,1976,97705.25863,389000
Clup_har_ScotianShelf,1977,91599.29984,342000
Clup_har_ScotianShelf,1978,98450.09928,264000
Clup_har_ScotianShelf,1979,56498.3047,263000
Clup_har_ScotianShelf,1980,63401.24356,368000
Clup_har_ScotianShelf,1981,75499.53907,362000
Clup_har_ScotianShelf,1982,70809.43932,320000
Clup_har_ScotianShelf,1983,66677.94274,348000
Clup_har_ScotianShelf,1984,59621.45327,424000
Clup_har_ScotianShelf,1985,87718.94121,582000
Clup_har_ScotianShelf,1986,66242.64109,763000
Clup_har_ScotianShelf,1987,84317.8643,819000
Clup_har_ScotianShelf,1988,109398.2184,702000
Clup_har_ScotianShelf,1989,90423.75879,559000
Clup_har_ScotianShelf,1990,104140.8322,518000
Clup_har_ScotianShelf,1991,78756.80929,405000
Clup_har_ScotianShelf,1992,87090.3241,340000
Clup_har_ScotianShelf,1993,81096.51403,245000
Clup_har_ScotianShelf,1994,67170.76401,181000
Clup_har_ScotianShelf,1995,54158.86184,156000
Clup_har_ScotianShelf,1996,60908.08368,161000
Clup_har_ScotianShelf,1997,68480.99919,179000
Clup_har_ScotianShelf,1998,70627.90545,181000
Clup_har_ScotianShelf,1999,76826.89599,164000
Clup_har_ScotianShelf,2000,72022.21192,164000
Clup_har_ScotianShelf,2001,70291.11846,168000
Clup_har_ScotianShelf,2002,64832.03292,166000
Clup_har_ScotianShelf,2003,63008.2523,154000
Clup_har_ScotianShelf,2004,61452.05665,116000
Clup_har_ScotianShelf,2005,39528.90681,96300
Clup_har_ScotianShelf,2006,42402.57976,91700
Clup_har_ScotianShelf,2007,51091.12739,NA
Clup_har_ScotianShelf,2008,38914.37077,NA
Clup_har_ScotianShelf,2009,42029.28005,NA
Clup_har_ScotianShelf,2010,49793.47604,NA
Clup_har_ScotianShelf,2011,68867.93187,NA
Clup_har_ScotianShelf,2012,37412.77492,NA
Clup_har_ScotianShelf,2013,43010.74734,NA
Clup_har_ScotianShelf,2014,37379.51951,NA
Clup_har_ScotianShelf,2015,39789.13878,NA
Clup_har_ScotianShelf,2016,51805.90277,NA
Clup_har_ScotianShelf,2017,38134.55195,NA
Clup_har_ScotianShelf,2018,40371.95188,NA
Clup_har_Virginian,1950,30239.47214,NA
Clup_har_Virginian,1951,10910.36995,NA
Clup_har_Virginian,1952,24068.74203,NA
Clup_har_Virginian,1953,17117.22217,NA
Clup_har_Virginian,1954,20060.40511,NA
Clup_har_Virginian,1955,16467.50527,NA
Clup_har_Virginian,1956,22882.71525,NA
Clup_har_Virginian,1957,24700.0765,NA
Clup_har_Virginian,1958,27337.50654,NA
Clup_har_Virginian,1959,18609.12288,NA
Clup_har_Virginian,1960,25075.66295,NA
Clup_har_Virginian,1961,8955.098139,NA
Clup_har_Virginian,1962,24131.34527,NA
Clup_har_Virginian,1963,24484.61013,NA
Clup_har_Virginian,1964,11876.397,NA
Clup_har_Virginian,1965,14472.77527,1110000
Clup_har_Virginian,1966,16939.16455,1310000
Clup_har_Virginian,1967,21042.24595,1560000
Clup_har_Virginian,1968,151950.074,1330000
Clup_har_Virginian,1969,192769.5594,990000
Clup_har_Virginian,1970,156233.0494,842000
Clup_har_Virginian,1971,191620.1952,862000
Clup_har_Virginian,1972,130956.7486,909000
Clup_har_Virginian,1973,132333.4959,844000
Clup_har_Virginian,1974,103862.8524,613000
Clup_har_Virginian,1975,88594.29709,467000
Clup_har_Virginian,1976,45989.53463,356000
Clup_har_Virginian,1977,19509.90613,288000
Clup_har_Virginian,1978,17530.78048,401000
Clup_har_Virginian,1979,21873.68525,368000
Clup_har_Virginian,1980,28146.29819,241000
Clup_har_Virginian,1981,22165.83531,184000
Clup_har_Virginian,1982,10952.38946,181000
Clup_har_Virginian,1983,7899.181289,217000
Clup_har_Virginian,1984,11439.20439,253000
Clup_har_Virginian,1985,8911.445279,285000
Clup_har_Virginian,1986,10983.16825,463000
Clup_har_Virginian,1987,13661.49665,521000
Clup_har_Virginian,1988,14632.18369,688000
Clup_har_Virginian,1989,15085.97419,865000
Clup_har_Virginian,1990,17934.19608,962000
Clup_har_Virginian,1991,17723.47911,1070000
Clup_har_Virginian,1992,22359.97994,1130000
Clup_har_Virginian,1993,18732.92304,1100000
Clup_har_Virginian,1994,17167.88219,1050000
Clup_har_Virginian,1995,25310.58759,1540000
Clup_har_Virginian,1996,32489.33315,1830000
Clup_har_Virginian,1997,34645.85357,1510000
Clup_har_Virginian,1998,30806.48532,1370000
Clup_har_Virginian,1999,29611.15183,1530000
Clup_har_Virginian,2000,26031.88563,1400000
Clup_har_Virginian,2001,36037.5027,1290000
Clup_har_Virginian,2002,23230.76603,1250000
Clup_har_Virginian,2003,36366.70246,1330000
Clup_har_Virginian,2004,31065.4621,1140000
Clup_har_Virginian,2005,36241.82453,995000
Clup_har_Virginian,2006,36048.31854,1080000
Clup_har_Virginian,2007,25502.5645,963000
Clup_har_Virginian,2008,27524.72972,972000
Clup_har_Virginian,2009,34958.31681,1940000
Clup_har_Virginian,2010,26456.83443,1520000
Clup_har_Virginian,2011,31501.03092,1320000
Clup_har_Virginian,2012,34670.26443,NA
Clup_har_Virginian,2013,34379.85166,NA
Clup_har_Virginian,2014,36226.92819,NA
Clup_har_Virginian,2015,32249.35532,NA
Clup_har_Virginian,2016,25047.2782,NA
Clup_har_Virginian,2017,20112.70439,NA
Clup_har_Virginian,2018,18278.8942,NA
Clup_pal_OregonWashingtonVancouver,1950,33657.52151,NA
Clup_pal_OregonWashingtonVancouver,1951,31047.92385,NA
Clup_pal_OregonWashingtonVancouver,1952,16365.26738,NA
Clup_pal_OregonWashingtonVancouver,1953,25430.7074,NA
Clup_pal_OregonWashingtonVancouver,1954,30518.99353,NA
Clup_pal_OregonWashingtonVancouver,1955,25966.66217,NA
Clup_pal_OregonWashingtonVancouver,1956,41622.56506,NA
Clup_pal_OregonWashingtonVancouver,1957,25359.95889,NA
Clup_pal_OregonWashingtonVancouver,1958,37677.15051,NA
Clup_pal_OregonWashingtonVancouver,1959,39760.39376,NA
Clup_pal_OregonWashingtonVancouver,1960,21551.05053,NA
Clup_pal_OregonWashingtonVancouver,1961,39492.46167,NA
Clup_pal_OregonWashingtonVancouver,1962,40938.79085,NA
Clup_pal_OregonWashingtonVancouver,1963,51262.83338,NA
Clup_pal_OregonWashingtonVancouver,1964,44322.21834,NA
Clup_pal_OregonWashingtonVancouver,1965,41890.94868,NA
Clup_pal_OregonWashingtonVancouver,1966,28166.45094,NA
Clup_pal_OregonWashingtonVancouver,1967,13458.05872,NA
Clup_pal_OregonWashingtonVancouver,1968,6025.226732,NA
Clup_pal_OregonWashingtonVancouver,1969,7671.357697,NA
Clup_pal_OregonWashingtonVancouver,1970,10989.85647,NA
Clup_pal_OregonWashingtonVancouver,1971,3852.218121,NA
Clup_pal_OregonWashingtonVancouver,1972,13183.21425,NA
Clup_pal_OregonWashingtonVancouver,1973,19119.60622,NA
Clup_pal_OregonWashingtonVancouver,1974,15203.61937,NA
Clup_pal_OregonWashingtonVancouver,1975,17942.93406,NA
Clup_pal_OregonWashingtonVancouver,1976,19133.44539,NA
Clup_pal_OregonWashingtonVancouver,1977,21051.02596,NA
Clup_pal_OregonWashingtonVancouver,1978,18125.04692,NA
Clup_pal_OregonWashingtonVancouver,1979,11690.22103,NA
Clup_pal_OregonWashingtonVancouver,1980,7866.000115,16638.3491
Clup_pal_OregonWashingtonVancouver,1981,8350.800911,16563.31757
Clup_pal_OregonWashingtonVancouver,1982,6714.77516,16352.89935
Clup_pal_OregonWashingtonVancouver,1983,8504.64742,15976.59326
Clup_pal_OregonWashingtonVancouver,1984,6791.35897,16154.06206
Clup_pal_OregonWashingtonVancouver,1985,5459.311621,16910.2993
Clup_pal_OregonWashingtonVancouver,1986,3872.361344,18618.15587
Clup_pal_OregonWashingtonVancouver,1987,7956.487711,18309.80016
Clup_pal_OregonWashingtonVancouver,1988,7034.412367,18536.95432
Clup_pal_OregonWashingtonVancouver,1989,8752.74236,18395.19234
Clup_pal_OregonWashingtonVancouver,1990,8768.800359,18179.09997
Clup_pal_OregonWashingtonVancouver,1991,8488.925887,18038.45097
Clup_pal_OregonWashingtonVancouver,1992,7563.226136,18190.01471
